favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
3,Twitter Web Client,"Congresso em Foco diz q Bolsonaro ñ participa d possíveis votados em eleição, pq o considera homofóbico. http://t.co/b9C2UbSrcU",,False,Thu Sep 05 16:09:18 +0000 2013,5,375651863980277760
0,Twitter Web Client,"Bolsonaro cria Projeto d cotas p/ deputados negrosm irritando demagogos. ""Se é bom p/ o povo é bom p/ o Congresso"". http://t.co/1NNTCPXDqe",,False,Tue May 14 16:18:54 +0000 2013,23,334342063615262722
2,Twitter Web Client,Família Bolsonaro apresenta projetos d lei proibindo Estado e Município d participarem do Programa Maus Médicos (PT). http://t.co/edCNAaSxRZ,,False,Tue Aug 20 19:43:56 +0000 2013,16,369907673015152640
2,Twitter Web Client,RT @occ2013: Bolsonaro cobra do Min. da Defesa providências contra a baixa remuneração dos militares. http://t.co/XjfdldJOPT,,False,Thu Nov 07 16:00:04 +0000 2013,13,398479976371990528
6,Twitter Web Client,"""Uma mentira repetida mil vezes torna-se verdade"". Ministro da Propaganda de Hitler. http://t.co/Hex15O3K0u",,False,Wed Apr 10 16:14:16 +0000 2013,29,322019709627277314
1,Twitter Web Client,"Mesmo c/ ameaças à blogueira cubana, Chico Alencar (PSOL) nega proteção à Yoani Sánchez. Será pq? http://t.co/3Ct90mQu5s",,False,Thu Feb 21 16:47:52 +0000 2013,7,304633546763534338
3,Twitter Web Client,Bolsonaro é entrevistado no Programa Palavra Aberta: A ideologia cubana e os médicos no Brasil. http://t.co/vXJsoJXUn0,,False,Wed Sep 11 18:43:39 +0000 2013,9,377865036439367681
2,Facebook,http://t.co/5FJRPY4Xb3 http://t.co/1iIexFVhL1,,False,Thu Mar 21 02:05:40 +0000 2013,4,314558396936384513
3,Twitter for iPhone,Bolsonaro desafia pelegos da OAB após ameaça d mais um processo d cassação. http://t.co/foYEJovsSY,,False,Mon Jul 08 12:20:26 +0000 2013,22,354213386499784705
0,Facebook,"HOMOFOBIA OU OMISSÃO DE GASTOS COM DINHEIRO PÚBLICO?: Carlos Tufvesson, Coordenador da Diversidade Sexual da... http://t.co/jIajoRAjdt",,False,Thu Mar 28 12:21:14 +0000 2013,8,317250022221692928
9,Twitter Web Client,Cuba envia membros p/ compor Comissão da Verdade no Brasil e Defesa responde sobre remuneração das FFAA. http://t.co/ZqvbYiwYas,,False,Thu Nov 07 20:36:23 +0000 2013,20,398549512525860864
2,Twitter Web Client,PEC em prioridade de apreciação sobre redução da maioridade penal é d autoria do dep. fed. Bolsonaro. http://t.co/nzchsQsGjR,,False,Wed Apr 17 14:15:52 +0000 2013,12,324526630850686976
3,Twitter Web Client,"Da noite para o dia apareceram 50 mil presos pela ""ditadura"". C/ bolsas ($$$) pra lá e pra cá, o governo vai aumentando seu rebanho.",,False,Tue Feb 26 17:52:24 +0000 2013,31,306461726944137216
0,Facebook,I posted a new photo to Facebook http://t.co/OCMRyp58p5,,False,Wed Apr 10 15:54:34 +0000 2013,0,322014755005018112
1,Twitter Web Client,"PT tenta comprar o silêncio de Bolsonaro. ""A distribuição de renda"" socialista a todo vapor. http://t.co/T1DSI6bTxP",,False,Wed May 22 16:03:15 +0000 2013,14,337237229296570368
18,Facebook,"Família Bolsonaro: ATRIZ E USUÁRIA DE DROGAS, LUANA PIOVANI OFENDE CARLOS BOLSONARO GRATUITAMENTE CO http://t.co/WRX9Ir6rbe",,False,Fri Apr 05 14:02:17 +0000 2013,55,320174556432175105
0,Facebook,Eu publiquei uma nova foto no Facebook http://t.co/EKwZh2Zxuu,,False,Wed Mar 20 18:52:36 +0000 2013,4,314449412405460992
1,Twitter Web Client,"Representante d minorias e twitteiro influente pregam + agressões e a morte d Bolsonaro, tb no dia d seu aniversário. http://t.co/YrJqYHxGPx",,False,Fri Mar 22 13:31:19 +0000 2013,8,315093333401821184
0,Twitter Web Client,Bolsonaro falará agora na CBN-RJ sobre a pesca amadora e uso d praias em Angra dos Reis. http://t.co/DgvZtwZ25y,,False,Thu May 16 13:59:02 +0000 2013,1,335031639614844929
0,Twitter Web Client,"EM 3 MIN.: Ñ temos palavras p/ qualificar + esta covardia. Assista, indigne-se e tire suas conclusões. http://t.co/ChEjNDoCEd",,False,Fri Apr 12 01:49:09 +0000 2013,31,322526772010827777
7,Facebook,"PEDÓFILOS E PT QUEREM A SAÍDA DE FELICIANO 

http://t.co/QEEFrvPaeL http://t.co/OLjXXyQxap",,False,Wed Mar 27 22:05:35 +0000 2013,20,317034692278894592
0,Facebook,"PEC DAS DOMÉSTICAS -PORQUE EU VOTEI CONTRA

Não é preciso ter bola de cristal. Basta ter coerência no desempenho... http://t.co/viAdcWcQgO",,False,Fri Apr 05 12:17:26 +0000 2013,10,320148172016074752
1,Twitter Web Client,NA MESMA MOEDA: Partido de Bolsonaro no Senado representa contra senador do PSOL. http://t.co/M9zm0BI6vt,,False,Thu Sep 26 19:30:36 +0000 2013,26,383312668657856512
2,Twitter Web Client,"Filho de Bolsonaro, agente da Policial Federal, se filia ao PSC de Feliciano em SP. Acesse e comente: http://t.co/psudck5DLP",,False,Fri Oct 04 11:01:29 +0000 2013,2,386083649214357504
1,Twitter Web Client,Dilma cometeu o mesmo crime que os terroristas de Boston. http://t.co/vEdojMIHHh,,False,Thu Apr 25 13:48:36 +0000 2013,32,327418869583073280
0,Twitter Web Client,"Sob meu comando, o Policial Federal Eduardo Bolsonaro, será candidato a deputado federal em SP. http://t.co/d5TBe6UDMp",,False,Wed Jul 17 11:32:37 +0000 2013,6,357462840803729410
2,Hootsuite,Mensalão do PSOL. http://t.co/Ac9NPnJrpN,,False,Fri Sep 06 13:56:44 +0000 2013,13,375980889664409600
2,Twitter Web Client,"Entrevista c/ @lobaoeletrico no Roda Viva. Quando tiver tempo, vale análise. http://t.co/8jeGzHoSzG",,False,Tue Dec 03 15:01:58 +0000 2013,5,407887439789715457
5,Twitter Web Client,Aconteceu: Bolsonaro esculhamba presidente da OAB. http://t.co/9fnfwSOiPD,,False,Mon Jul 08 00:27:03 +0000 2013,42,354033855155548160
1,Twitter Web Client,"RT @VerBolsonaro SEPE= PSOL+ Black Blocs: ""A nossa luta unificou: é estudante, black bloc e professor”. http://t.co/S3Zb6HYXXa",,False,Tue Oct 08 12:39:42 +0000 2013,6,387557915172687872
7,Twitter Web Client,"Dilma veta projeto de Bolsonaro e encaminha ao Congresso, matéria idêntica. http://t.co/G0tqz1zvVx",,False,Thu Dec 05 21:28:01 +0000 2013,25,408709368566120448
0,Twitter Web Client,"@FlavioBolsonaro lidera reformulação d regulamento disciplinar da PM, colocando + profissionais atuando nas ruas. http://t.co/XTHgeb2Ki0",FlavioBolsonaro,False,Wed Oct 23 15:01:57 +0000 2013,0,393029531356762112
1,Twitter Web Client,Flávio Bolsonaro pede investigação de ligação das FARC e setores da sociedade Brasileira. http://t.co/Ot0ahl4YID,,False,Tue Jun 11 18:43:28 +0000 2013,18,344525306268360704
3,Hootsuite,CURIOSO CASO RANDOLFE: Assista na íntegra a defesa de Bolsonaro no Conselho de Ética. http://t.co/3dKqv50MR5,,False,Sat Nov 02 01:08:54 +0000 2013,6,396443768674861057
2,Facebook,Carlos Bolsonaro desmascara ex-BBB Jean Wyllys (PSOL-RJ) e Movimento LGBT. http://t.co/UcSFuzNz16 http://t.co/AbKTcKht2q,,False,Mon Apr 08 20:08:54 +0000 2013,34,321353983480451073
0,Twitter Web Client,Genoíno quer a prisão de militares. http://t.co/mcsvCwLgwK,,False,Wed May 15 14:43:05 +0000 2013,13,334680340125872128
4,Twitter Web Client,"Bolsonaro é entrevistado por @DaniloGentili no ""Agora é Tarde"". http://t.co/I1aKWsu4eH",,False,Wed Dec 04 17:12:57 +0000 2013,7,408282790212296705
0,Twitter Web Client,Parlamentares rejeitam projeto d Bolsonaro afrouxando a fiscalização c/ Poder Executivo. Mas pq? http://t.co/dQITHrXLtc,,False,Wed May 29 13:21:18 +0000 2013,3,339733186454122496
0,Twitter Web Client,"RT @FlavioBolsonaro: O povo ñ aguenta + a roubalheira patrocinada pelo PT, mas cuidado c/ os infiltrados políticos. http://t.co/orI94CMNil",,False,Tue Jun 18 12:46:54 +0000 2013,19,346972288371007490
15,Twitter Web Client,DIVULGUE: Investigação identifica ligação de PSOL e movimento Black Bloc no RJ e SP. http://t.co/4Qrb4T98d7,,False,Wed Oct 02 18:58:29 +0000 2013,39,385478911502471168
0,Twitter Web Client,Duas grandes derrotas no mesmo dia. http://t.co/stmFkslKqB,,False,Fri Oct 11 15:59:32 +0000 2013,4,388695370462547968
1,Twitter Web Client,"Após manifestações por melhorias salarias, PMs e BMs presos por governador são anistiados no RJ. http://t.co/lUzP1tcRjC",,False,Wed Aug 07 17:56:09 +0000 2013,3,365169504495484928
2,Twitter Web Client,"Bolsonaro X Greve d Fome d Domingos Dutra: ""Se algo acontecer, ñ deixarei d assistir a Copa do Mundo!"" http://t.co/iaX4urf5LA",,False,Wed Nov 13 13:14:39 +0000 2013,2,400612675459088386
3,Twitter Web Client,"Conselho de Ética rejeita por 11x0 representação do PSOL contra Bolsonaro, por ""agressão"" a Randolfe. http://t.co/N1ILiVeD4j",,False,Wed Oct 30 19:07:37 +0000 2013,19,395628074349260801
8,Twitter Web Client,Bolsonaro aciona Ministério Público contra movimento chamado Marcha das Vadias. http://t.co/NVsA6q2vwr,,False,Sat Aug 03 21:53:26 +0000 2013,34,363779671017525248
11,Twitter Web Client,"BOLSONARO DESMENTE DIRCEU E GENOINO: Srs., são apenas 42 seg. Peço assistir e repassar. Um abraço. http://t.co/UyRXRaZw3r",,False,Tue Nov 19 10:55:11 +0000 2013,30,402751906562330624
8,Hootsuite,Presidente da Comissão Nacional de Direitos Humanos da OAB faz jantar em homenagem a Zé Dirceu. http://t.co/KfJi4DFvgq,,False,Tue Jul 09 00:17:28 +0000 2013,114,354393829891252224
3,Twitter Web Client,"Qualquer um pode criar e divulgar lista em internet. Ñ seja ingênuo. Como disse mtas vezes, votarei NÃO na PEC 37.",,False,Mon Jun 24 11:42:43 +0000 2013,22,349130461437624322
2,Twitter Web Client,Obama está certo e o Ministro da Defesa do Brasil ñ sabe a diferença entre um capacete e um pinico. http://t.co/wo6xYhmQUO,,False,Fri Sep 20 16:02:24 +0000 2013,36,381085946403254272
0,Facebook,"Publiquei 2 fotos no Facebook no álbum """" http://t.co/xL2c80dHDL",,False,Tue Apr 02 19:59:48 +0000 2013,3,319177367039905793
0,Twitter Web Client,"Nd contra pobres pescadores, pelo contrário, quero q pesquem artesanalmente e estou fazendo por onde.Quero informações d seu líder sindical.",,False,Tue May 21 12:50:20 +0000 2013,6,336826291695267842
4,Twitter Web Client,@VerBolsonaro derrota projeto do PSOL sobre drogas no Rio. http://t.co/5dwORLehID,CarlosBolsonaro,False,Thu Dec 12 00:15:11 +0000 2013,12,410925765782290433
2,Hootsuite,RT @BolsonaroZuero: O PSOL tenta a todo custo derrubar Jair Bolsonaro e acaba esquecendo de seus próprios problemas. http://t.co/QmuUgcMm1R,,False,Wed Nov 20 17:29:49 +0000 2013,7,403213605799460865
4,Twitter Web Client,"Depois d importação d médicos, Governo agora quer professores cubanos no Brasil. http://t.co/jaycvPQW3E",,False,Fri Aug 23 21:53:23 +0000 2013,21,371027413649457152
0,Twitter Web Client,AGENTES D SEGURANÇA DA UNIÃO E DOS ESTADOS: Portaria e Projeto d Lei impõem + vitórias à vagabundagem. http://t.co/nBliaxDNTt,,False,Thu Sep 12 14:46:13 +0000 2013,7,378167669976883200
1,Facebook,"PEC DAS DOMÉSTICAS -PORQUE EU VOTEI CONTRA

 Não é preciso ter bola de cristal. Basta ter coerência no desempenho... http://t.co/TwFhfKsBko",,False,Fri Apr 05 12:23:32 +0000 2013,7,320149707122946049
5,Hootsuite,"Jean Wyllys, Chico Alencar, Randolfe? Vamos aos fatos:  MENSALÃO DO PSOL. http://t.co/Uo52RMPCNN",,False,Tue Sep 24 23:10:40 +0000 2013,18,382643276136087552
1,Twitter Web Client,"Agora dizem q sou contra pescadores. Como pode um líder d associação receber auxílio em uma área q é ""proibida""a pesca há anos? Quero dados!",,False,Tue May 21 12:45:12 +0000 2013,5,336825001078554624
3,Twitter Web Client,"RT @NubladoVentania: Após ser agredido na CDDH por gayzistas,Bolsonaro diz: ""Voltem p o zoológico...bando d viadada"". http://t.co/cnhKhWJamJ",,False,Thu Mar 07 22:32:19 +0000 2013,9,309793663930736640
2,Twitter Web Client,Bolsonaro parabeniza Ministério Público Federal e o STF sobre prosseguimento de Caso Preta Gil. http://t.co/xiAsHMcW79,,False,Thu Aug 15 16:42:27 +0000 2013,8,368050062045106176
2,Twitter Web Client,"Uma boa música p/ descontrair, via @brega_falcao  Um abraço a todos. http://t.co/UyGTEHvgNR",,False,Fri May 03 00:53:35 +0000 2013,7,330122935069204480
1,Facebook,http://t.co/Cc5zwEe9NK,,False,Thu Mar 28 16:57:12 +0000 2013,8,317319471083687936
4,Twitter Web Client,@VerBolsonaro impede criação da Comissão da Verdade Municipal e outros projetos q modificariam a história do Brasil. http://t.co/AYOSSlBGIH,CarlosBolsonaro,False,Mon Dec 09 17:14:43 +0000 2013,12,410095175055052800
0,Twitter Web Client,Atendendo a pedidos RT @VerBolsonaro: FACEBOOK: Carlos Bolsonaro assume sua opção sexual. http://t.co/L5pRuWTcGf,,False,Thu May 02 19:20:35 +0000 2013,0,330039131822493696
4,Twitter Web Client,HOJE: PT tenta comprar o silêncio de Bolsonaro. http://t.co/T1DSI6bTxP,,False,Wed May 22 15:24:08 +0000 2013,20,337227385772597248
3,Twitter Web Client,"Em debate na Globo News, Bolsonaro esculhamba Wadih Damous (ex-presidente da OAB-RJ). http://t.co/kwApP5dEFb",,False,Wed Oct 09 19:56:05 +0000 2013,14,388030123598811136
0,Facebook,http://t.co/jz6mlqMNAM,,False,Tue Apr 02 13:25:08 +0000 2013,0,319078042280529921
0,Twitter Web Client,"Tudo d legal foi tentado mas hotel mantêm gerador ligado há meses, impossibilitando vizinhos d dormirem. http://t.co/UJDjPgDkYg",,False,Mon Jun 10 14:41:55 +0000 2013,5,344102130711412736
8,Twitter Web Client,"Bandidos disfarçados d estudantes, orientados por partidos políticos (PSOL e PT) promovem destruição.http://t.co/6X0qHR0FMq",,False,Fri Jun 14 19:55:39 +0000 2013,54,345630634343014400
4,Twitter Web Client,Segue informativo d fim de ano da Família Bolsonaro c/ algumas d nossas benfeitorias e ideias defendidas. http://t.co/MPz7HCTK6C,,False,Mon Dec 02 13:40:06 +0000 2013,5,407504449381216256
1,Twitter Web Client,"Deputados do Rio, como Jandira Feghali (PCdoB), faltam e ajudam a absolver Donadon. Veja a lista. http://t.co/zUrbDQtT7I",,False,Thu Aug 29 19:32:31 +0000 2013,9,373166290338209792
14,Twitter Web Client,"Renan Calheiros colocará em votação, nesta terça, PLC122 q transforma homossexuais em semi-deuses. http://t.co/Zhbrb0TZ66",,False,Sat Jun 29 21:19:36 +0000 2013,96,351087581284405248
6,Twitter Web Client,LULA FOI A LÍBIA PEGAR DINHEIRO COM DITADOR KADAFI DURANTE REGIME MILITAR. http://t.co/vfb4pT9rDZ,,False,Tue Oct 29 15:55:12 +0000 2013,10,395217262241538048
0,Twitter Web Client,Mensagem importante aos amigos da Polícia Militar do RJ.http://t.co/0F4V7o1JyZ,,False,Wed Apr 10 17:09:49 +0000 2013,4,322033689347362816
2,Hootsuite,140 caracteres resumem o ativista Stephen Fries. http://t.co/XhNPZNdP73,,False,Tue Oct 22 03:07:53 +0000 2013,4,392487443293032448
1,Facebook,http://t.co/x0pHWGjVIs http://t.co/qn8XzdfGCh,,False,Wed Apr 03 23:14:37 +0000 2013,4,319588781999157249
2,Twitter for iPhone,Flávio Bolsonaro é eleito um dos deputados mais atuantes na Assembléia Legislativa do RJ. http://t.co/SBI4Yy46OL,,False,Tue Feb 26 23:40:12 +0000 2013,9,306549255219318784
14,Twitter Web Client,"""O PSOL é o PT pintado de rosa!"": Após reunir-se com UNE e MST, Dilma faz reunião com PSOL. http://t.co/1STtq8xeD8",,False,Tue Jul 02 12:28:57 +0000 2013,120,352041201710546944
12,Hootsuite,Excelente artigo de Rodrigo Constantino no jornal O Globo de hoje. BRASILEIRO É OTÁRIO? http://t.co/wQyjLxcV9D,,False,Tue Dec 24 13:52:31 +0000 2013,20,415480107168714753
4,Twitter Web Client,Hj é meu aniversário e recebo o maior presente de todos: uma carta de meus filhos. Obrigado meus garotos. http://t.co/seURoXoBwy,,False,Thu Mar 21 13:53:53 +0000 2013,9,314736624355381248
0,Facebook,Você sabe quem foi o único deputado que votou contra a PEC das Empregadas Domésticas? Como você votaria?,,False,Mon Mar 25 12:57:46 +0000 2013,6,316172051855593472
2,Hootsuite,"VALE CONFERIR: Bolsonaro questiona preços abusivos da cantina da Câmara dos deputados, sob nova direção. http://t.co/FoOng6lVji",,False,Fri Dec 13 14:13:38 +0000 2013,7,411499155954343937
4,Twitter Web Client,Querem acabar com o respeito ao próximo no Brasil. http://t.co/nMgKAcCpEB,,False,Fri Oct 18 17:10:12 +0000 2013,13,391249869915975680
0,Twitter Web Client,Câmara de Vereadores do Rio aprova condecoração ao ditador Venezuelano Nicolás Maduro. Entenda: http://t.co/E85CTW1yyj,,False,Thu May 09 18:12:15 +0000 2013,7,332558651913031680
5,Twitter Web Client,"Em fev/2000, durante entrevista a @folha_com, Bolsonaro já falava sobre a índole de Genoíno. http://t.co/NhdZ4zPNEy",,False,Thu Dec 05 16:03:01 +0000 2013,10,408627578639892480
10,Twitter for iPhone,"Diferentemente do PSOL, PT, PcdoB e UNE, a Família Bolsonaro se solidariza c/ o povo sul-coreano. http://t.co/eyyBarInZ0",,False,Sat May 04 19:27:07 +0000 2013,33,330765549036511232
1,Twitter Web Client,"P/ alguns, Bolsonaro traz + prejuízos à democracia por ter idéias contrárias às suas do q a corrupção generalizada. http://t.co/YI0PSiajRG",,False,Sat Nov 23 21:13:03 +0000 2013,9,404356947148697600
0,Twitter Web Client,RT @VerBolsonaro: RT @GustaAB: DIPLOMACIA BRASILEIRA DE TERCEIRA CATEGORIA por Jair Bolsonaro. http://t.co/Y8nVi46Ezw,,False,Wed Aug 28 17:31:03 +0000 2013,8,372773333168689152
0,Twitter Web Client,RT @VerBolsonaro: JeanWyllys - PSOL luta tanto por direitos humanos q responde processo por humilhar seus alunos. http://t.co/YotsHuz9bx,,False,Fri Mar 08 01:43:20 +0000 2013,42,309841735134101504
10,Twitter Web Client,COMUNIZAÇÃO DO BRASIL: A propaganda comunista diz q a medicina cubana é d melhor qualidade. PATIFES! http://t.co/QrYlbVzdta,,False,Wed May 08 11:09:48 +0000 2013,85,332089946959667200
0,Facebook,http://t.co/E9fyVk0JPb http://t.co/Xy06qbw2G5,,False,Tue Apr 02 13:23:07 +0000 2013,1,319077537655427073
4,Twitter Web Client,"Após manifestações populares, deputado do PSOL chama povo de ignorante e estimula o vandalismo. http://t.co/6tNMsz28Et",,False,Fri Jun 21 16:41:13 +0000 2013,33,348118418345562112
0,Twitter Web Client,Bolsonaro aciona Justiça contra importação de médicos cubanos ao Brasil. http://t.co/0Oyjo8yctQ,,False,Wed Jul 17 19:44:47 +0000 2013,16,357586700593135616
0,Twitter Web Client,Jornal O Globo: A verdade sobre a pesca artesanal de Bolsonaro em Angra começando a aparecer. http://t.co/N6GVfpSITe,,False,Tue May 21 11:00:55 +0000 2013,5,336798756039192576
0,Facebook,Lauro Jardim (Veja online) quer tirar símbolos religiosos que fazem parte da nossa história. Tudp pela pressão do... http://t.co/l4ehPJyfKS,,False,Thu Mar 28 20:05:10 +0000 2013,6,317366775266308097
6,Twitter Web Client,DISCURSO: BOLSONARO E O PAPEL HIGIÊNICO DE LUIZA ERUNDINA. http://t.co/RMhbMfd5ll,,False,Fri Dec 06 12:21:11 +0000 2013,9,408934141850165248
1,Twitter Web Client,"HJ: Movimento LGBT vai ao Congresso, prometendo agredir deputados na Comissão de Direitos Humanos. http://t.co/wNJJqJMeOp",,False,Wed Mar 20 18:57:57 +0000 2013,26,314450757229359104
20,Twitter Web Client,"Ex- marido d Dilma conta como assaltava caminhões d carga, bancos e roubava armas, c/ sua ex-esposa. http://t.co/yMIZHIS6Ej",,False,Wed Oct 09 01:15:07 +0000 2013,133,387748025281421313
24,Twitter Web Client,"Como diria meu garoto, @VerBolsonaro :""O PSOL é o PT pintado de rosa."" http://t.co/MrS53Fzt4V",,False,Mon Nov 25 23:20:04 +0000 2013,78,405113689423900672
2,Twitter Web Client,@FlavioBolsonaro é acionado por MP ao expor foto d menor estuprador em seu site. http://t.co/uf8NVJ3EXc,FlavioBolsonaro,False,Thu Sep 19 17:45:32 +0000 2013,4,380749513071144960
1,Twitter for iPhone,O Q VC Ñ SABIA: Eleições d melhores deputados do site Congresso em Foco são suspeitosas. http://t.co/xu1ZI9O3hd,,False,Mon Jul 15 01:24:54 +0000 2013,8,356585127268192256
0,Facebook,Eu publiquei uma nova foto no Facebook http://t.co/33EM807Crz,,False,Tue Apr 02 13:40:28 +0000 2013,1,319081900637564928
5,Twitter Web Client,"ORGULHO: Filho de Bolsonaro entrega homenagem à policiais que caçaram traficante ""Matemático"". http://t.co/iTsKSbUSsr",,False,Wed May 29 19:31:36 +0000 2013,24,339826374485348352
2,Twitter Web Client,Resposta ao Jornal O Globo sobre insinuação d q recebo recursos financeiros d empresas bélicas. http://t.co/Wjtv1hUV,,False,Mon Feb 18 13:35:53 +0000 2013,7,303498071214542849
0,Twitter Web Client,"Em entrevista em 2012, Bolsonaro já era CONTRA aumento das passagens, e hj CONTRA infiltrados partidários q depredam. http://t.co/dSeQFJFVqD",,False,Mon Jun 17 21:05:18 +0000 2013,3,346735326867361792
1,Twitter for iPhone,Estou agora ao vivo na Redetv no programa Morning Show.,,False,Fri Jul 12 11:40:58 +0000 2013,5,355653003098853376
0,Twitter for iPhone,"@MarceloTas me admira o sr. ser repórter e passar a notícia adiante s/ conhecimento. Caso queira ser justo, veja. http://t.co/JteV7sTQbG",MarceloTas,False,Thu May 16 21:33:56 +0000 2013,5,335146122551111680
