favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
54,Twitter for iPhone,"GOVERNO /DIREITOS HUMANOS/ CONTROLE DA INTERNET: Diário Oficial (9/04/13) traz 2 portarias d ""segurança"" na internet. http://t.co/jJ9nFGVevd",,False,Fri Apr 10 18:27:09 +0000 2015,51,586596295202250753
182,Twitter for iPhone,NA PAULISTA COM O BRASIL. http://t.co/2MKL74OzQ5,,False,Mon Apr 13 01:08:05 +0000 2015,87,587421966161711104
100,Twitter for iPhone,"Mais um agradecimento pelo carinho! Por fim, sempre acreditei na credibilidade do Congresso em Foco! kkkKkk... https://t.co/SwTvqEhmL9",,False,Fri Oct 09 17:40:40 +0000 2015,24,652539186520662017
282,Twitter for iPhone,A cada dia passado mais emocionado fico pelo carinho atribuído à minha pessoa! Obrigado pela confiança! https://t.co/ohJtRq8sbT,,False,Fri Aug 14 04:06:38 +0000 2015,134,632040606706089985
379,Twitter for iPhone,INTERPOL :Permitir q cidadãos d bem portem armas de fogo é a maneira mais efetiva d se prevenir ataques terroristas.https://t.co/OTCAx7t4IL,,False,Thu Dec 03 17:30:20 +0000 2015,213,672467918433746944
188,Twitter for iPhone,Não preciso. Sei que alguns me amam! Abraço a todos! https://t.co/40gFoxX9uY,,False,Sat Nov 14 21:19:48 +0000 2015,47,665640295376265216
312,Twitter for iPhone,"""""URGENTE"""": GOLPE PARA 2018 / DITADURA DO VOTO ELETRÔNICO (FRAUDADO) DE VOLTA. http://t.co/SW3SuRNusY",,False,Thu Jul 09 16:47:10 +0000 2015,317,619186041006747649
125,Twitter for iPhone,Tratado sobre Comércio de Armas entre a ONU e o BRASIL poderá levar ao desarmamento total do cidadão de bem. https://t.co/boC9IYg2GB,,False,Fri Aug 14 00:17:04 +0000 2015,111,631982836657090560
238,Twitter for iPhone,Abraço no velho! https://t.co/4AXMFJ9ShP,,False,Sat Nov 14 20:16:26 +0000 2015,126,665624351920791552
161,Twitter Web Client,Recurso apresentado por Bolsonaro após Eduardo Cunha rejeitar seu pedido de Impeachment de Dilma. http://t.co/CtZwVAbl1d,,False,Thu Oct 08 17:41:58 +0000 2015,91,652177126385426432
157,Twitter for iPhone,"Espero que seus ""desejos mais íntimos"" se realizem! Sem a menor ironia! Boa tarde, amigão! https://t.co/opoDO8anqX",,False,Sat Nov 14 20:44:41 +0000 2015,47,665631459944845312
120,Twitter for iPhone,"Presidindo um trecho da sessão na Câmara, ao lado do meu filho, @BolsonaroSP eleito tb deputado federal por SP. 🇧🇷👍 http://t.co/RkA7DCOh9e",,False,Thu May 21 17:34:15 +0000 2015,42,601440882399653888
156,Twitter for iPhone,"A turma dos Direitos Humanos já viu as postagens do ""estudante"" morto pela Polícia no morro do Dendê? http://t.co/7QXpEenLex",,False,Thu May 21 09:58:22 +0000 2015,149,601326154788839424
200,Twitter for iPhone,"A ""LEI das PALMADAS"" - 13.010 / 2014 - já começa a produzer resultados no Brasil"" do PT. https://t.co/GGTaxR8qCI",,False,Sun Nov 01 21:08:41 +0000 2015,111,660926458857148416
110,Twitter for iPhone,Comissão de Relações Exteriores e Defesa Nacional: O TERRORISMO BATE ÀS PORTAS DO BRASIL. http://t.co/RAFFcvvKyu,,False,Sat May 30 10:08:36 +0000 2015,108,604590221578092544
203,Twitter for iPhone,"Pelas ""andanças"" na internet dou de cara com este presentão! Bem melhor que o original! 👍🇧🇷. http://t.co/2WBFCveJj3",,False,Fri Jul 31 22:02:16 +0000 2015,34,627237870194008065
239,Twitter for iPhone,VIOLÊNCIA SE COMBATE COM... VIOLÊNCIA. Projeto de Lei 7104/14: http://t.co/INKODjJJik . http://t.co/dl9b5508yM,,False,Mon Aug 31 15:48:52 +0000 2015,156,638377927105748992
77,Twitter for iPhone,Participo hj do Programa CONECTADO AO PODER (de 20h às 21h). Caso queira participar estamos à disposição! http://t.co/6kfvoBgkbA,,False,Tue Jun 23 17:50:59 +0000 2015,32,613403896015360000
229,Twitter for iPhone,Ai te chamam de mamífero campestre com chifre e vc fica incomodado? https://t.co/sYVLZdvRto,,False,Sat Nov 14 20:40:11 +0000 2015,133,665630325591179264
350,Twitter for iPhone,A Polícia Federal em minha casa!!! https://t.co/8ECflXrHDH,,False,Fri Dec 18 23:59:35 +0000 2015,171,678001695142580225
207,Twitter for iPhone,No chão em Barretão... http://t.co/6h2ZMPw3CQ,,False,Sun Aug 30 00:42:21 +0000 2015,37,637787403890073600
82,Twitter for iPhone,DISCURSO DE BOLSONARO - Dilma usa cubanos para governar - http://t.co/UE11LOB8Zq,,False,Tue May 26 18:50:24 +0000 2015,70,603271986412924930
126,Twitter for iPhone,PARABÉNS MÃES. http://t.co/K35gG28w2B,,False,Sun May 10 21:29:16 +0000 2015,28,597513760308334592
50,Twitter for iPhone,REFORMULAÇÃO DE REGIMENTO DISCIPLINAR: @FlavioBolsonaro defende modificação de prisão disciplinar p/ PMs. Entenda: http://t.co/S5k5hmnjGE,,False,Tue Jun 09 01:09:17 +0000 2015,28,608078376247697409
120,Twitter for iPhone,Programa Confronto de Ideias da Band - Mato Grosso. https://t.co/LdU60RfJPv,,False,Fri Nov 13 11:36:38 +0000 2015,36,665131152576012288
455,Twitter for iPhone,"Hoje é Dia do Policial Federal, um abraço a meu garoto @BolsonaroSP extensivo a toda corporação! 🇧🇷🇧🇷🇧🇷 https://t.co/AcUXc0okkA",,False,Mon Nov 16 16:55:05 +0000 2015,126,666298453706821634
240,Twitter for iPhone,VIÚVAS E ÓRFÃOS PAGARÃO POR CORRUPÇÃO DE LULA E DILMA. http://t.co/jB6OVUbyXy,,False,Thu May 14 18:06:06 +0000 2015,276,598912181678252032
274,Twitter for iPhone,Escola Naval - Nossos parabéns aos 199 novos Guardas-Marinha. https://t.co/2Ab1NcGq6V,,False,Sun Dec 06 14:04:35 +0000 2015,61,673503303699951616
91,Twitter for iPhone,AMANHÃ ÀS 20H ESTAREI EM GOIÂNIA - ASSOCIAÇÃO DOS MAGISTRADOS DO ESTADO DE GOIÁS – DISCUTINDO O SISTEMA PENITENCIÁRIO E OUTROS ASSUNTOS.,,False,Wed Sep 16 18:43:52 +0000 2015,34,644220173155745792
141,Twitter Web Client,"Correio Braziliense entrevista Bolsonaro: agradecendo o espaço, logo divulgarei vídeos IMPERDÍVEIS da entrevista. https://t.co/Qfr2o2FyVQ",jairbolsonaro,False,Sun Nov 15 15:34:46 +0000 2015,47,665915854639529985
91,Twitter for iPhone,Deputado Federal Eduardo Bolsonaro (@BolsonaroSP ) questiona Ministro da Defesa sobre péssimos salários das FFAA. http://t.co/6HsUFXDvxR,,False,Fri May 22 20:19:59 +0000 2015,54,601844980316033024
116,Twitter for iPhone,MENTIRAM PARA MIM SOBRE O DESARMAMENTO: livro de @Flavio_Quintela e @benebarbosa_mvb #RECOMENDAMOS (C/ @BolsonaroSP ) http://t.co/PoGzBkGttS,,False,Wed Apr 08 19:25:55 +0000 2015,87,585886305843806211
92,Twitter for iPhone,@eduardopaes_ (Prefeito-Rio) determina fim d portaria q colocava travestis e mulheres em mesma ala de hospital! Parabéns pela pressão d tds!,eduardopaes_,False,Wed Jul 15 14:31:54 +0000 2015,37,621326327770165248
107,Twitter for iPhone,ASSASSINATO D REPUTAÇÕES: LISTA D FURNAS/Nossas medidas legais. http://t.co/YLwOsplW3A .Curto texto sobre o assunto: http://t.co/AzaHaHgpcz,,False,Fri Sep 11 13:21:28 +0000 2015,85,642327098988851200
308,Twitter for iPhone,Projeto de Lei 1589/2015 institui censura na internet: http://t.co/fv6URouvA5 - Nosso comentário: http://t.co/Oc33WTLG5U,,False,Wed Sep 23 00:50:43 +0000 2015,319,646486820579098624
256,Twitter for iPhone,"Livro -"" A VIDA SECRETA DE FIDEL"", pág 160 / Livro -"" UNA OVEJA NEGRA AL PODER"", pág 227.  Veja e indigne-se: https://t.co/3GmD8pGBEc",,False,Wed Dec 23 00:44:37 +0000 2015,181,679462581266989056
284,Twitter Web Client,IMPEACHMENT: LÍDER DO PT JOSÉ GUIMARÃES (DÓLARES NA CUECA) E ORLANDO SILVA (PCdoB-TAPIOCA) SE EXALTAM C/ BOLSONARO: https://t.co/vRT8tsYJDq,,False,Wed Sep 16 19:02:35 +0000 2015,237,644224879940739072
120,Twitter for iPhone,"Vídeo de 3' 54''  - via @onyxlorenzoni DEM / RS -, onde Lula fala em agilizar acordos como Foro de SP (no 1'42''). https://t.co/68oFcp7G1i",,False,Mon Sep 21 15:26:04 +0000 2015,101,645982331640135680
1682,Twitter for iPhone,"A ""criança"" de 16 anos já estupra, mata... ai dizem que se for presa vai ficar pior! Pior como? Vai se filiar ao PT? http://t.co/bXkcoBzbJv",,False,Thu Jul 02 12:36:41 +0000 2015,1650,616586288058245121
250,Twitter for iPhone,Bolsonaro propõe  voto impresso na Reforma Política. http://t.co/K9MTQ4Ludk,,False,Fri Mar 06 18:55:18 +0000 2015,244,573919804526100481
201,Twitter for iPhone,"Grande Gabriel, sempre agiram assim. Não enxerga quem não quer ou ñ interessa! Grande abraço! https://t.co/DzjhJzJafh",,False,Sat Nov 14 21:13:18 +0000 2015,65,665638660289732608
287,Twitter Web Client,"Delator sai da prisão e vai p/ apto. de R$12mi. Mas p/eles o maior problema do país é o Bolsonaro ""esteriotipado"". https://t.co/qjKePG4dRg",,False,Wed Nov 18 17:22:20 +0000 2015,202,667030086676258816
216,Twitter for iPhone,PSDB FLERTA COM PT PARA REJEITAR VOTO IMPRESSO. (Via @portalR7 :http://t.co/bVcF1dShFZ). Nosso comentário: http://t.co/Dm8yt3r4kM,,False,Mon Jun 15 15:39:36 +0000 2015,257,610471727257268224
533,Twitter for iPhone,Trecho do clipe da música da presidanta Dilma saudando a mandioca! 😂😂😂 http://t.co/MYs3gNYgNF,,False,Wed Jul 01 23:36:31 +0000 2015,397,616389952486658048
99,Twitter for iPhone,Via Instagram (@JairMessiasBolsonaro). http://t.co/dmSvSaLNui,,False,Tue Apr 07 18:09:50 +0000 2015,35,585504772649779200
317,Twitter for iPhone,Conversa c/deputados: Foro de SP e enrijecimento da legislação penal. Vamos criando cultura d reação aos comunistas. http://t.co/6nxi7L3pxG,,False,Tue Feb 10 19:40:25 +0000 2015,331,565233846715953153
75,Twitter Web Client,Projeto de Bolsonaro prorroga incentivo p/ informática e garante liderança do Brasil na área. http://t.co/GAAekwsbdI,,False,Mon Mar 30 18:31:34 +0000 2015,39,582611137251946497
155,Twitter for iPhone,"BRASIL NÃO SERÁ A VENEZUELA AMANHÃ: Faltam produtos básicos na ""Madurolândia"" e Governo culpa empresas privadas. http://t.co/1JtFizkqZh",,False,Sat Aug 01 19:01:31 +0000 2015,122,627554772216844288
325,Twitter for iPhone,DESFILIAÇÃO DO PP - O PRIMEIRO PASSO: http://t.co/0wdsWkmvxm http://t.co/lgDJVCIeMA,,False,Wed Apr 15 01:08:24 +0000 2015,227,588146821232467968
240,Twitter for iPhone,Neste final de semana estarei nos estados de SP e RJ. Segue nossa agenda! Um grande abraço! https://t.co/1pUE7Qk17N,,False,Tue Nov 24 17:42:52 +0000 2015,84,669209582808514560
216,Twitter for iPhone,"Vítima de latrocínio, nos despedimos hj do Sgt PM BOPE, MARCELO MORAIS. Sepultamento d POLICIAL MILITAR, uma ROTINA. http://t.co/bicmxmbgBw",,False,Sat Oct 03 22:03:15 +0000 2015,111,650430941177999360
638,Twitter for iPhone,"MAIS AMOR, POR FAVOR. https://t.co/pwce3IKIXE",,False,Sat Nov 14 21:26:19 +0000 2015,419,665641936745865216
166,Twitter for iPhone,Valeu molecada! @CarlosBolsonaro @FlavioBolsonaro @BolsonaroSP  https://t.co/ySsjdG56u8,,False,Sun Aug 09 19:30:30 +0000 2015,41,630461167966752768
281,Twitter for iPhone,"INOCENTES ÚTEIS, as ""MINORIAS"" etc, podem esperar; vcs serão as primeiras vítimas do ARBÍTRIO dos PSICOPATAS do PT. https://t.co/d1CikoOG7Y",,False,Tue Oct 27 09:43:53 +0000 2015,156,658942182435495936
205,Twitter Web Client,"Jogo terá policiais armados após ataques na FRAÇA DESARMAMENTISTA. No Brasil, 60mil assassinatos/ano e nada se muda. https://t.co/HV4UCwUsqL",,False,Tue Nov 17 17:26:54 +0000 2015,104,666668847622131712
62,Twitter for iPhone,"A relação entre Lula, os índios do PT e Kadafi. (Link da ata da reunião no Senado: http://t.co/q6YKgmyYSh) - foto: http://t.co/TWd8vyPFSJ",,False,Wed Apr 29 18:30:08 +0000 2015,79,593482412178415616
196,Twitter for iPhone,AMAN / 2015: Parabéns aos 443 novos Aspirantes do Exército Brasileiro. https://t.co/j2VA0Hou2g (C/ @CarlosBolsonaro e @FlavioBolsonaro ).,,False,Sat Nov 28 21:18:51 +0000 2015,58,670713486851317760
968,Twitter for iPhone,"Na Argentina, a princípio, alguns rumos mudarão. Breve, no Brasil, c/ uma OPOSIÇÃO DE VERDADE, mudaremos os nossos! BRASIL ACIMA DE TUDO!",,False,Mon Nov 23 00:49:55 +0000 2015,503,668592279263780865
229,Twitter for iPhone,Vamos juntos mudar esse Brasil! Um grande abraço! https://t.co/aRC4fMidAK,,False,Sat Nov 14 20:46:30 +0000 2015,63,665631918596218880
113,Twitter for iPhone,"O POVO sobre nossa ida ao Nordeste -abstraindo o 3• parágrafo as agressões d sempre: “mulheres, negros e homossexuais http://t.co/nRV4iV4zwA",,False,Mon Aug 17 17:49:32 +0000 2015,39,633334860774572032
262,Twitter for iPhone,+ UMA BOQUINHA PARA O PSOL: Comitê P/ Prevenção à Tortura do Estado-RJ (6 cargos/cerca R$6.000 cada). TD PELO IDEAL! http://t.co/HcGYQfr6cQ,,False,Fri Jul 03 15:38:23 +0000 2015,253,616994403387899906
208,Twitter for iPhone,DataFolha divulga pesquisa c/ inúmeros possíveis candidatos em 2018 e ñ inclui nome de Bolsonaro. Pq será? http://t.co/efJVnCHW7S,,False,Mon Jun 22 09:56:25 +0000 2015,130,612922075968327681
200,Twitter for iPhone,"Cansado de repetir: nada tenho contra homossexuais, meu problema é c/ o kit-gay nas escolas p/crianças d 5 e 6 anos! https://t.co/qtuvnOIAvJ",,False,Sat Nov 14 20:52:54 +0000 2015,78,665633526784630784
280,Twitter for iPhone,"Servindo as Forças Armadas, por diversas vezes trabalhei/morei nas fronteitas do Brasil! http://t.co/Jcv6pVzLOG",,False,Wed Jul 22 14:57:00 +0000 2015,91,623869358389989376
758,Twitter for iPhone,"Hj, passando pela Petrobras, fui vaiado por MST, CUT, etc,...para mim é motivo de muita honra. C/@CarlosBolsonaro https://t.co/P90ZMf5XOi",,False,Mon Nov 09 12:31:23 +0000 2015,409,663695378869592064
203,Twitter for iPhone,"No Caminho do terror: (Argentina, Brasil &amp; Irã). http://t.co/kqj8ZdTqP9",,False,Wed Jan 21 12:04:51 +0000 2015,324,557871444483649536
