favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
10483,Twitter for iPhone,Entrevista a Radio Jornal do Commercio - Pernambuco. https://t.co/W19qAzeMAD,,False,Fri Oct 05 16:42:33 +0000 2018,2258,1048252111094538240
925,Twitter for iPhone,@c_avancado Opa! Esse é muito bom dia! 🇧🇷👍🏻,,False,Sat Oct 13 12:42:37 +0000 2018,89,1051090831439028224
1410,Twitter for iPhone,Por Fernanda Salles (@tercalivre ) - Ativismo judicial: o fim da propriedade privada e do voto impresso. https://t.co/w4JRKYByEH,,False,Tue Jul 10 10:47:26 +0000 2018,340,1016634998907179008
6573,Twitter for iPhone,"- Esse carinho do nosso povo é indescritível. 

- Navegantes/SC/Brasil. https://t.co/dmnknPEoZz",,False,Mon Apr 30 10:27:01 +0000 2018,1237,990900323320516608
6266,Twitter for iPhone,"Com humildade, procurando sempre evoluir e somar com pessoas, que independentemente de partido político, possam ajudar na reconstrução do Brasil que acreditamos! Vamos adiante! 🇧🇷 https://t.co/bRDK4nuiTo",,False,Thu Aug 16 14:57:59 +0000 2018,1278,1030106403329986560
43860,Twitter for iPhone,"Calma que sua hora vai chegar, marmita de corrupto preso! https://t.co/h0zpB04Afk",,False,Wed Oct 10 15:49:30 +0000 2018,10467,1050050701332807681
73126,Twitter for iPhone,"Ontem propôs combate às notícias falsas, hoje espalha mentiras descaradas a meu respeito. Quem está a favor do povo faz política com a verdade, não trabalha a serviço de um corrupto preso, nem faz parte da quadrilha que assaltou os brasileiros e colocou o país na lama. Canalha! https://t.co/rUvZdmy8iq",,False,Tue Oct 09 19:52:26 +0000 2018,23439,1049749448493031425
17016,Twitter for iPhone,"Como digo desde o início, pretendemos levar este modelo para pelo menos uma escola de cada estado do Brasil, alcançando altos índices de educação e assim servindo como referência. O respeito ao professor e ensino de qualidade, esquecidos nos últimos governos, serão a nossa base.",jairbolsonaro,False,Wed Oct 10 15:18:01 +0000 2018,3260,1050042776069578752
17831,Twitter for iPhone,1️⃣7️⃣,jairbolsonaro,False,Fri Oct 19 01:31:55 +0000 2018,2840,1053096374638731269
4828,Twitter for iPhone,A TOLERÂNCIA... via @odiodobem https://t.co/8PkDGBBch0,,False,Wed Jul 18 18:06:39 +0000 2018,956,1019644634660827137
2032,Twitter for iPhone,"DIREITO DE TENTAR. Dê sua opinião, ela é importante para todos nós. https://t.co/TsCse9bpNA",,False,Mon Feb 19 17:24:59 +0000 2018,582,965638358331424769
1352,Twitter for iPhone,Entrevista @Biakicis - Paulo Guedes e Jair Bolsonaro na busca da Ordem e do Progresso. https://t.co/xc6QcafQea,,False,Wed Jun 27 13:44:27 +0000 2018,296,1011968503442788352
23843,Twitter for iPhone,Bolsonaro fala ao Brasil. Estamos no segundo turno! https://t.co/CsW9Peo0dg,,False,Mon Oct 08 01:03:17 +0000 2018,4315,1049102901833093120
61886,Twitter for iPhone,"Tentaram nos tirar da disputa na covardia, mas o esforço de cada um, mesmo no momento mais crítico, só nos ergue ainda mais. Estamos mostrando que é possível vencer sem vender a alma, sem mentiras, e isso ninguém vai apagar! Vamos em frente! Chega de facções comandando o Brasil! https://t.co/cd5vz8BeJD",,False,Thu Sep 20 23:30:28 +0000 2018,14084,1042918946729603072
38976,Twitter for Android,"Em razão da extensa rotina e agenda nos últimos dias e poucas horas de sono, em conversa com a equipe médica que me acompanha, recebi recomendação expressa de, no dia de hoje, repousar. Por este motivo, cancelamos a ida à Academia da Força Aérea e seguimos para o Rio de Janeiro.",,False,Fri Dec 07 13:11:03 +0000 2018,3330,1071029321723195397
2327,Twitter for iPhone,Hamas lá e o PT/MST cá. Mentiras e vitimismo como arma na propaganda do Poder. https://t.co/m9uuIbjsss,,False,Mon Apr 09 14:16:28 +0000 2018,441,983347921151234048
44519,Twitter for iPhone,"Muitos comemoraram o atentado que sofri pois viram uma oportunidade de atacar sem chance de defesa, isso em um cenário que já era desequilibrado. Reflete bem nossa atual situação. Corruptos covardes buscando poder a qualquer custo não estão pensando no Brasil. Boa noite a todos!",,False,Mon Oct 01 03:36:45 +0000 2018,9008,1046604807522455552
6639,Twitter for iPhone,EMOCIONANTE: Aracaju - Sergipe. Um gigantesco muito obrigado Nordeste! https://t.co/PWM8njVC1g,,False,Thu Jun 07 21:24:14 +0000 2018,1475,1004836455376719872
71080,Twitter for iPhone,"Estamos iniciando a última semana a caminho de, se Deus quiser, nossa nova Independência! Vamos tirar o Brasil do vermelho e devolvê-lo aos brasileiros! 🇧🇷",,False,Mon Oct 22 12:35:36 +0000 2018,13968,1054350557090070531
1042,Twitter for iPhone,@folha Esta tabela será republicada daqui algumas horas por conter divergências. Faltando computar as despesas dos meses de dezembro. Os gastos devem ser acrescidos de pouco mais de 1/12.,jairbolsonaro,False,Tue Jan 09 21:11:15 +0000 2018,165,950837397109006336
10546,Twitter for iPhone,O FUTURO GOVERNO BOLSONARO: entrevista cedida a Silas Daniel na RedeTV. https://t.co/O4TGU4arLl,,False,Sat Dec 29 12:09:03 +0000 2018,1518,1078986250797924352
3040,Twitter for iPhone,"Os ""suspeitos"" possuem várias passagens pela polícia e um deles estava preso e foi solto no fim de semana porque recebeu o benefício da SAIDINHA DO DIA DAS MÃES. 

Mais um pai de família que trabalha combatendo o crime foi assassinado por conta de regalias dadas aos criminosos. https://t.co/fj41xSuQ9q",,False,Mon May 14 17:10:48 +0000 2018,811,996075368598704128
7328,Twitter for iPhone,"""Aquele que esquece seu passado está condenado a não ter futuro."" Nessa quinta conheci minha cidade natal, Glicério/SP. https://t.co/X8R8SpysGs",,False,Fri Aug 24 20:44:57 +0000 2018,1468,1033092824416354304
63737,Twitter for iPhone,"Como sempre tenho dito, encaro esta etapa de minha vida como uma missão de Deus. Faremos o possível para dar à nossa nação um futuro com dias melhores. Brasil acima de tudo; Deus acima de todos! 🇧🇷 https://t.co/6fG4wge06O",,False,Mon Dec 10 19:18:30 +0000 2018,8952,1072208954913120256
22414,Twitter for iPhone,Vamos evoluindo a cada instante! 🇧🇷👍🏻 https://t.co/ee3cmYltWi,,False,Fri Sep 14 18:02:01 +0000 2018,4440,1040661962273775617
8683,Twitter for iPhone,"Mentem com fotos e letras grandes, e corrigem em um texto quase ilegível, tentando esconder a integridade de meu pai. O papel de boa parte da grande mídia vem sendo DESINDORMAR e ENGANAR as pessoas! É um desserviço aos brasileiros, a serviço do sistema corrupto! https://t.co/peT5orBJcW",,False,Tue Aug 14 23:47:17 +0000 2018,2486,1029514829994840071
8942,Twitter for iPhone,#EleicoesSemVotoImpressoÉFraude,,False,Tue Feb 06 01:14:17 +0000 2018,2927,960683028044447744
18965,Twitter for iPhone,Vamos juntos resgatar o Brasil!!! https://t.co/XcSqksKlCs,,False,Sun Oct 07 00:46:12 +0000 2018,4175,1048736211643387904
14927,Twitter for iPhone,"Privatizações são bem vindas, mas vou além: algumas de nossas estatais precisam ser extintas!",,False,Mon Mar 05 15:39:33 +0000 2018,2782,970685251579203584
6484,Twitter for iPhone,BAIXO NÍVEL: Funcionária de João Dória/PSDB calunia Jair Bolsonaro no jornal O Estado de São Paulo na tentativa de desgasta-lo com sua esposa e mulheres do Brasil. https://t.co/3aUvF3AOYe,,False,Tue Jul 17 20:42:22 +0000 2018,1827,1019321433166671876
4733,Twitter for iPhone,O Ministério Público e o patrimônio de Bolsonaro: https://t.co/D6sDXtNDDO,,False,Sun Jan 07 23:48:32 +0000 2018,1286,950152202705874946
5175,Twitter for iPhone,"Essa ação, no mínimo suspeita entre TSE e MP para derrubar o Voto Impresso, fará com que o Sistema eleja o futuro presidente do Brasil em outubro. O Datafolha, manipulando os números, dará credibilidade à fraude. https://t.co/D5wOGyCEoJ",,False,Tue Feb 06 14:56:19 +0000 2018,1811,960889898998919168
2264,Twitter for iPhone,Jornal O Globo/ Extra tenta relacionar morte de promotor com curtidas na página de Bolsonaro..(até onde podem chegar?). https://t.co/0VI1os3jh9,,False,Tue Jan 16 16:55:47 +0000 2018,510,953309820685377536
9603,Twitter for iPhone,"- Para a revista Exame, Bolsonaro chama-se ""Mesmo Candidato.""
- Por que será? https://t.co/8CLnlQQUDh",,False,Thu May 17 10:38:17 +0000 2018,2133,997063751915450370
31670,Twitter for iPhone,"O Congresso aprovou orçamento de R$ 150 milhões para a Secretaria de Comunicação Social em 2019, um corte de 45,8% do valor proposto pelo atual governo (R$ 277mi). Informo que nosso governo não irá pleitear qualquer aumento no orçamento e trabalhará com o valor aprovado.",,False,Fri Dec 21 08:28:01 +0000 2018,4069,1076031522120056832
1335,Twitter for Android,@PHCRF1895 👍🏻,PHCRF1895,False,Fri Oct 26 16:12:16 +0000 2018,51,1055854635544690691
28562,Twitter for iPhone,"Desde o início de nossa caminhada, demos atenção especial ao Nordeste, pelo potencial energético, obras inacabadas e grave crise na segurança. Ceará foi o primeiro estado que visitamos, além de vários outros da região. Em Israel pude ver no que nosso Nordeste pode se transformar.",,False,Thu Oct 04 16:43:43 +0000 2018,6111,1047890017144791040
1440,Twitter for iPhone,MAIS UMA BACANA: entrevista com a competente jornalista @LedaNagle . https://t.co/AU3wNH0808,,False,Mon Jun 11 00:03:45 +0000 2018,309,1005963763869200384
5331,Twitter for iPhone,Prefeito de Ilha Solteira/SP - DEM - manda derrubar outdoor de Jair Bolsonaro. O TSE não considera campanha antecipada o uso de outdoor. https://t.co/gf3O1UWW1b,,False,Mon Jul 16 11:35:26 +0000 2018,1133,1018821403435589632
16749,Twitter for iPhone,SOCIALISMO E “LIBERDADE”: https://t.co/V945hHQq4j,,False,Fri Oct 19 01:17:03 +0000 2018,4581,1053092629586550785
3653,Twitter for iPhone,Brasília: nem sempre quem está aqui trabalha! Assista e entenda: https://t.co/oB5sdXTpKr,,False,Thu Apr 19 14:33:00 +0000 2018,777,986975959348899841
4259,Twitter for iPhone,Bolsonaro em Marabá - PA (12/07/2018) 👍🏻🇧🇷. https://t.co/dnNH6tEY3y,,False,Thu Jul 12 20:40:01 +0000 2018,855,1017508901523206145
15319,Twitter for iPhone,"Livre de acordões com corruptos para atender aos interesses da nação e  não de partidos políticos; Contra o aborto; A favor da redução da  maioridade penal; Por fim, um presidente que seja honesto, patriota e tenha Deus no coração. VAMOS JUNTOS MUDAR O BRASIL! 👉👉",,False,Thu Aug 16 20:52:27 +0000 2018,3695,1030195606222974978
56148,Twitter for iPhone,"Desde o início da campanha meus adversários espalham diariamente que votei contra deficientes, que vou aumentar imposto pra pobre, acabar com bolsa-família, escolas e o 13° salário, que iria armar criancinhas e até proibir video games. A mentira e o desespero não têm limites!",,False,Tue Oct 23 16:38:17 +0000 2018,12817,1054774017087991808
15848,Twitter for iPhone,Última live pré-segundo turno. O futuro está nas mãos dos brasileiros. Link completo no youtube. https://t.co/QfYKbbt3Lz,,False,Sat Oct 27 22:26:24 +0000 2018,3310,1056311178153078787
33533,Twitter for iPhone,"Ressalto ainda que as regiões Norte e Nordeste terão olhar especial do nosso governo, principalmente pelo grande potencial econômico que possuem. Uma boa tarde a todos! 👍🏻🇧🇷",jairbolsonaro,False,Fri Dec 21 16:35:49 +0000 2018,4071,1076154281470971904
9460,Twitter for iPhone,"Há mais ou menos dois anos a esquerda votava contra a prisão de menores estupradores e nós, como sempre, fomos a favor! Agora, em época de eleição, montam discurso para enganar as mulheres e conseguir votos para continuar estragando o Brasil. Um bando de canalhas e hipócritas!",jairbolsonaro,False,Sun Sep 02 15:25:22 +0000 2018,2659,1036273885929459717
4481,Twitter for iPhone,"- Morador de Fortaleza/CE tem irmã baleada, e desabafa sobre a violência e políticos. https://t.co/eYPePdUqG7",,False,Sat Feb 03 16:40:16 +0000 2018,1348,959828897532727296
73861,Twitter for iPhone,"Se eu usasse caixa dois, seria candidato pelo PT, eles privilegiam quem tem envolvimento com o crime. Não é à toa que o verdadeiro candidato deles está na prisão!",,False,Thu Oct 18 22:34:53 +0000 2018,17978,1053051819138732032
32423,Twitter for iPhone,"Depois de 4 homens, uma menina mudou minha vida! É para essas crianças que sempre lutarei! https://t.co/pcLPUlf4SH",,False,Thu Sep 20 00:16:49 +0000 2018,6953,1042568224670445574
7611,Twitter for iPhone,"O que está em jogo é muito maior que o combate à corrupção do sistema, mas a nossa liberdade. https://t.co/bPuozAhWTM",,False,Tue Aug 14 19:16:24 +0000 2018,2283,1029446659787448320
1422,Twitter for iPhone,"RICTV, nossa passagem por Camboriú/SC. https://t.co/v5RjSojIKb",,False,Tue May 01 11:22:43 +0000 2018,215,991276727874748416
34280,Twitter for iPhone,"Obrigado pelo apoio @zefelipecantor, Leonardo e amigos! Um forte abraço a todos! https://t.co/m4SEekNcJL",,False,Tue Oct 23 00:17:50 +0000 2018,6038,1054527279701942272
696,Twitter for iPhone,"@JaildonLima @roxmo Boa noite! O intuito é sempre somar independentemente do “peso” que a pessoa tenha, como mostramos sempre! Esta é a grande diferença entre nós e os que creem que a mudança que o Brasil precisa passa necessariamente por marketing e não por um sentimento real! Um abraço!",JaildonLima,False,Mon Aug 20 01:04:37 +0000 2018,57,1031346232302739456
17120,Twitter for iPhone,"Do nosso plano energético para o Brasil, o Nordeste será um dos mais beneficiados. Sabemos de seu alto potencial para ser base de uma nova matriz de energia limpa e renovável, gerando empregos, investimentos e desenvolvimento de novas tecnologias junto a instituições locais.",,False,Mon Sep 03 13:49:46 +0000 2018,3802,1036612216533999616
6011,Twitter for iPhone,"Parabéns por mais esta vitória, Guerreiro! 👍🏻🇧🇷 @BorrachinhaMMA https://t.co/3NsveEWySG",,False,Sun Jul 08 02:01:20 +0000 2018,500,1015777826568536064
80,Twitter for iPhone,@leandromartinz_ 👍🏻,,False,Sun Oct 14 14:33:36 +0000 2018,3,1051481149632069632
27370,Twitter for iPhone,"Um forte abraço, Surubim - PE! 👍🏻 https://t.co/ECugfAaMtT",,False,Tue Sep 25 22:35:46 +0000 2018,5190,1044717123845672960
71565,Twitter for iPhone,"Uma grande satisfação em conhecer Silvio Santos, um dos maiores comunicadores e símbolos do nosso Brasil. https://t.co/aw9pomBbl2",,False,Sat Dec 15 00:43:03 +0000 2018,5979,1073740182938140673
51514,Twitter for iPhone,"Ninguém entende melhor os problemas de uma região do que seu próprio povo, por isso vamos descentralizar os recursos e dar mais autonomia financeira aos estados e municípios. Além da melhor aplicabilidade, a medida facilita a fiscalização e o combate à corrupção de perto. 🇧🇷",,False,Wed Oct 17 09:23:34 +0000 2018,9446,1052490291339358208
34314,Twitter for iPhone,"Junto aos futuros ministros de Minas e Energia e Agricultura, estamos analisando o potencial de exploração de reservas de potássio, cálcio e magnésio em regiões do nosso país. Hoje, mesmo com as maiores reservas, dependemos de matéria-prima importada para produzir fertilizantes.",,False,Sun Dec 16 08:05:47 +0000 2018,4856,1074213986705567744
7315,Twitter for iPhone,"- Queremos uma imprensa livre.

- O PT tudo fez para censurá-la via ""controle social da mídia.

- O povo mostra para a Globo que liberdade NÃO É PUBLICAR MENTIRAS. https://t.co/T6f2oWD5UB",,False,Sat May 26 22:12:48 +0000 2018,2175,1000500021178064896
50758,Twitter for iPhone,"- Obrigado Vitória!
- Um forte abraço Espírito Santo! https://t.co/TUAigCdHcT",,False,Sun Sep 30 19:43:01 +0000 2018,10923,1046485586222206985
26191,Twitter for iPhone,🇧🇷☝🏻👉🏻👉🏻 https://t.co/HhY7iYSZxn,,False,Sat Oct 13 20:27:59 +0000 2018,3906,1051207945151766529
20655,Twitter for iPhone,Prova de escola pública no Ceará tem perguntas com referência criminosa a Bolsonaro. https://t.co/5sxSNS45mj,,False,Wed Oct 03 19:03:17 +0000 2018,6516,1047562753739816960
2536,Twitter for iPhone,Assista aqui nossa live sobre temas do Brasil (parte 2). https://t.co/Q3Mk4H66Dm,,False,Fri Aug 03 01:55:16 +0000 2018,485,1025198384263704576
24420,Twitter for iPhone,"Hoje (03/10/2018), às 20:30, realizarei uma breve live no facebook para tratarmos de novos temas relacionados a interesses nacionais! Até lá! Forte abraço!",,False,Wed Oct 03 21:28:48 +0000 2018,4364,1047599372714876930
2407,Twitter for iPhone,Entrevista com @BlogDoPim no @o_antagonista : https://t.co/j5IxVmmLhR,,False,Tue Feb 06 11:38:08 +0000 2018,400,960840026824364032
77068,Twitter for iPhone,"Mudou as cores do partido, escondeu o chefe presidiário, escondeu o apoio à ditadura venezuelana, tentou abortar o kit-gay para não assumir a paternidade, e agora sinaliza mudar o plano de governo. Já nós somos os mesmos desde o começo. Quem está desesperado mesmo?",,False,Tue Oct 16 17:21:45 +0000 2018,18865,1052248243785031680
34370,Twitter for iPhone,"Está chegando o momento da mudança; de nosso valor ser medido pelo nosso caráter, não pela nossa cor, sexo ou crença; de governar pelo exemplo; de se espelhar em grandes nações; de se livrar das amarras ideológicas; de por fim ao sistema falido que impera há décadas no Brasil! https://t.co/GMHClgY7B5",,False,Fri Oct 05 18:41:09 +0000 2018,8683,1048281959229788160
4809,Twitter for iPhone,Via @CarlosBolsonaro : Chegada de @jairbolsonaro em Vitória - ES. Com @DeputadoManato e @MagnoMalta . https://t.co/e70sentJ9J,,False,Wed Aug 01 13:07:13 +0000 2018,859,1024642711402565632
1910,Twitter for iPhone,Mais um bate papo produtivo! Desta vez nos reunimos com empresários da Associação Comercial do RJ. https://t.co/J868Pp3v33,,False,Tue May 22 20:31:01 +0000 2018,353,999024856288186368
3604,Twitter for iPhone,Grato pela consideração @JanainaDoBrasil (Janaína Paschoal). https://t.co/Iv1R8oTgTf,,False,Fri Jun 29 09:08:40 +0000 2018,790,1012623875476279296
4859,Twitter for iPhone,Uma Boa Páscoa a todos! 👍🏻 https://t.co/bdKYlVLa7H,,False,Sun Apr 01 11:50:48 +0000 2018,741,980412159036461056
23286,Twitter for iPhone,18 de outubro / Dia do Médico: ESSA DATA FICARÁ SEMPRE EM MEU CORAÇÃO! https://t.co/LIiy6F7MJA,,False,Thu Oct 18 14:22:32 +0000 2018,4224,1052927918333157376
14028,Twitter for iPhone,Mais uma verdade: https://t.co/Dsp2H90dw9,,False,Thu Oct 11 16:04:46 +0000 2018,3444,1050416930815991808
10791,Twitter for iPhone,"Agradeço ao Pr. Josue Valandro Júnior da Igreja Atitude, onde minha esposa tem a satisfação de frequentar, pelo carinho e consideração. https://t.co/gG6CRqc2NA",,False,Mon Aug 20 23:46:20 +0000 2018,2282,1031688919761477632
7981,Twitter for iPhone,"Um forte abraço, Paraná! https://t.co/2pj3QQs6yO",,False,Sat Sep 22 22:12:11 +0000 2018,1645,1043624023794634753
2383,Twitter for iPhone,"Fortaleza/CE, muda Brasil. Um abraço, meu Nordeste. https://t.co/1jkdlMmb4w",,False,Sun Jul 01 22:11:28 +0000 2018,466,1013545651488116737
2091,Twitter for iPhone,Estivemos lá e conferimos! A mulher no serviço militar israelense. https://t.co/fN0Aimr7yl,,False,Wed Jun 13 17:09:01 +0000 2018,373,1006946555906134017
9917,Twitter for iPhone,"Obrigado pela confiança, amigos produtores de Sidrolândia - MS! https://t.co/Bd2igRrmUs",,False,Sun Jul 15 16:42:45 +0000 2018,1823,1018536357390635014
1822,Twitter for iPhone,O Brasil que nós queremos! https://t.co/RFYDaHJlOV,,False,Fri Jan 26 16:25:30 +0000 2018,488,956926076424372225
14402,Twitter for iPhone,#fakenews https://t.co/xwzsPuOWso,,False,Sat Dec 22 15:16:17 +0000 2018,2017,1076496655107670016
49492,Twitter for iPhone,"Inúmeras regulamentações em todos os setores que só servem para arrecadação e entraves de desenvolvimento, sem nenhum retorno prático ao cidadão, irão ser revogadas rapidamente em meu governo. Menos interferência do estado significa melhores condições de vida ao Brasileiro.",,False,Mon Dec 24 12:43:02 +0000 2018,7284,1077182862837850112
818,Twitter for iPhone,@ReaDonnaIdTrump 👏🏻,ReaDonnaIdTrump,False,Mon Sep 03 20:32:01 +0000 2018,307,1036713448535740416
34001,Twitter for iPhone,Um dos livros que ensinam sexo para crianças nas escolas que a Globo não quis mostrar! https://t.co/DbwCzUhWJN,,False,Wed Aug 29 00:15:02 +0000 2018,10169,1034595243222544385
3235,Twitter for iPhone,Com o amor se combate o ódio: https://t.co/Itq7IvFvKr,,False,Tue Jul 17 17:26:02 +0000 2018,650,1019272023049154562
